mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,mfcc_41,mfcc_42,mfcc_43,mfcc_44,mfcc_45,mfcc_46,mfcc_47,mfcc_48,mfcc_49,mfcc_50,mfcc_51,mfcc_52,mfcc_53,mfcc_54,mfcc_55,mfcc_56,mfcc_57,mfcc_58,mfcc_59,mfcc_60,mfcc_61,mfcc_62,mfcc_63,mfcc_64,mfcc_65,mfcc_66,mfcc_67,mfcc_68,mfcc_69,mfcc_70,mfcc_71,mfcc_72,mfcc_73,mfcc_74,mfcc_75,mfcc_76,mfcc_77,mfcc_78,mfcc_79,mfcc_80,mfcc_81,mfcc_82,mfcc_83,mfcc_84,mfcc_85,mfcc_86,mfcc_87,mfcc_88,mfcc_89,mfcc_90,mfcc_91,mfcc_92,mfcc_93,mfcc_94,mfcc_95,mfcc_96,mfcc_97,mfcc_98,mfcc_99,mfcc_100,mfcc_101,mfcc_102,mfcc_103,mfcc_104,mfcc_105,mfcc_106,mfcc_107,mfcc_108,mfcc_109,mfcc_110,mfcc_111,mfcc_112,mfcc_113,mfcc_114,mfcc_115,mfcc_116,mfcc_117,mfcc_118,mfcc_119,mfcc_120,mfcc_121,mfcc_122,mfcc_123,mfcc_124,mfcc_125,mfcc_126,mfcc_127,label
-258.32117,93.97691,30.70748,22.309797,13.542757,8.889859,11.3320675,1.1994878,-5.0876837,-2.48338,-10.992444,-0.7421229,2.8853323,-1.8625441,-1.2802956,-0.7504408,-6.1688557,-2.2314682,-2.0265734,-0.830166,-2.878466,0.13815738,-5.528482,-2.6753073,-2.9106183,-4.0633774,-2.90599,0.61915505,-1.202904,3.563162,-0.2667655,1.7237701,-0.26971722,-0.58646184,-1.6541275,2.1311314,-2.8320184,1.5919881,1.3682469,-1.5264496,-0.9514914,-0.67459124,-1.2681156,3.0006492,1.4818349,3.0983734,1.6810757,-1.1326429,0.607116,2.3257492,2.2634306,2.5867705,1.3375019,0.6755328,0.43548682,1.3148384,0.69822985,0.7517043,-1.224127,-1.1861396,-2.2287617,-0.33739495,0.59971714,1.1631802,1.0352612,1.3285135,-0.056621604,1.0802069,0.12991747,1.3332301,0.82201725,0.80396867,0.17466423,0.905155,-0.19825995,0.16178177,0.12859201,-0.48896977,-0.9120756,-0.20008917,-1.1124338,-0.40845364,-0.88586414,-0.1827875,-0.2618884,0.43320116,-0.004392877,-0.14045806,0.4284762,-0.25029144,-0.3669843,-0.34970424,-0.31393823,0.03224348,-0.11361663,0.17429817,0.031940315,-0.7712313,0.11153347,0.14474644,-0.0761826,-0.5082704,-0.2520427,0.57222074,0.52488667,0.4135655,0.23078234,-0.600317,-0.4524528,-0.28056732,0.48547098,0.018482065,0.40443364,-0.19118974,0.13084386,-0.14410946,-0.021004817,-0.16699141,0.19003674,-0.46652958,-0.04731471,-0.2567185,-0.70732033,-0.08340163,0.19216041,0.16233842,-0.31752002,-0.48892188,tutup
-230.72021,98.400345,23.31626,21.741913,9.513508,6.6550055,7.3598547,-2.0383012,-8.083663,-2.1947403,-9.9194,2.450377,4.2508316,-5.777079,0.017611753,0.1624051,-10.344233,-1.8481117,-2.769605,-5.726195,-4.086416,1.356338,-3.8517077,-0.60071146,-4.645538,-3.0110786,-7.2705226,2.0391037,-2.4279745,-0.56117815,-5.9516106,-3.6815286,-0.14283788,0.6445283,7.2135983,11.288252,5.1117754,5.6418567,-1.9951036,-3.9906693,-2.3655963,0.7817564,1.6466087,-0.28712392,-3.4261727,-1.4716864,-0.09385757,2.8555,-1.2710018,-2.745553,-2.4139254,0.035514068,0.66399133,2.4667788,0.61552256,2.119307,3.306025,0.4597917,-0.45993665,-0.9195788,-1.417504,1.4904367,-0.32858717,-2.4175403,-2.501081,-1.889802,-0.5489952,1.093494,0.81682765,3.6318474,3.531635,2.917385,0.99477714,0.85265654,0.7464671,0.4729711,0.54898405,1.0153176,0.67951894,-0.5663624,0.21274911,0.39565945,1.0315082,0.1822642,-0.87367916,-1.0906023,-1.7470691,-0.61497915,0.37128812,-1.526791,-1.0916407,0.114177115,-0.5810735,-0.56755984,-1.5001625,-0.9372764,-0.8371281,-1.1598593,-0.4231002,-0.88345915,-1.5234568,-0.59539306,0.29360494,0.1143257,0.632011,0.49185392,0.21130686,0.15444925,1.0428964,0.24066792,0.34340492,1.5765299,1.0938869,0.3872656,1.0024579,0.016130073,-0.22793686,0.37669483,0.07582471,-0.068535574,0.5074287,-0.26990485,-0.8175847,0.062900335,-0.50986856,-0.33112112,0.26402786,-0.8772749,tutup
-222.62306,93.46173,25.805996,20.419872,18.770437,9.265759,6.4047337,-4.1566496,-4.1946354,-3.5511436,-10.22991,-0.7475282,2.445583,-3.1898324,-3.3427536,1.4073063,-8.008827,-1.8040867,0.70654947,-4.4873705,-4.7863407,0.7914447,-3.903235,-0.26990837,-5.657959,-2.8461294,-4.9059563,0.831601,0.56759226,2.8132017,-0.54981285,1.9715661,-0.68933594,0.09486644,-2.102429,-0.9204911,-3.1763077,-1.3809066,-2.4130442,-0.65365875,0.024652606,1.7530477,1.9660238,4.661922,3.1580603,3.6343915,2.119753,2.3899872,-1.1528611,0.60770845,0.062162254,0.14676185,-1.141011,-0.2533835,-0.79516566,0.5594143,0.71669793,0.03375733,-0.814402,0.5707846,-0.30526307,-0.11898682,0.6890749,0.20755297,-0.22900774,1.3340114,0.4249783,1.5707967,0.5360687,1.0638338,0.7964479,0.26339468,0.42248562,0.9191843,0.09202662,0.9152726,-0.45677125,-0.8690479,-0.9219093,-0.8343398,-0.8308781,-0.9315319,-0.3064878,-0.5707321,-0.2919509,0.7682119,0.25108984,-0.3461506,-0.48745224,0.57853776,0.09605311,0.2428151,0.18419124,-0.3871878,-0.122124575,-0.012697227,-1.0311224,-0.7470738,-0.6452307,-0.90049094,-0.51491493,-0.6523168,0.30276397,0.12397748,0.29081485,-0.40755156,-0.21658374,0.17755754,0.19629954,0.5881498,0.30826128,-0.0025484893,-0.38885424,-0.378441,-0.728078,-0.045060698,0.08101607,0.39358023,-0.13660711,-0.08956595,-0.34547076,-0.3109874,0.22674581,-0.24973333,0.2109588,0.06092601,-0.19248323,-0.4475036,tutup
-260.15802,104.056885,18.74128,24.227112,21.24015,1.0074229,-3.0440435,-1.7709473,-13.68942,-5.453018,-14.835422,-4.0209746,0.7517123,-7.822708,-0.9012661,0.99709576,-8.524567,0.6824323,-3.1777518,-8.007648,-6.356628,1.8065708,-8.613797,-7.121966,-4.9980736,-7.003203,-4.001463,4.4158874,0.29211113,4.254121,10.492414,8.803976,7.842048,0.066224754,-4.7874475,0.58556145,1.3936324,0.12415651,0.6966074,-3.2771769,-3.4906976,-1.3121538,-2.7506566,0.060253657,-5.7987857,-0.82098025,-2.5936234,2.1679852,-2.5479774,1.7165991,2.210097,5.117519,3.2577226,0.32255635,-1.8283176,1.0973464,0.08858618,1.673815,0.560849,3.7884278,3.2169194,2.3252275,-0.6992273,1.2161939,1.034259,0.2930784,-0.6522409,0.7370045,0.9691047,0.16577007,0.5658878,1.1064471,-0.49909446,0.7588109,1.5663229,0.87086195,-0.39048246,0.3331222,-0.14459677,-0.81919754,-1.8185894,-1.3276706,-0.5350469,-1.1706662,-1.003177,-1.082671,-1.6308509,-1.4408498,0.9561526,0.7855809,-0.48205695,0.07053553,-0.8656908,-0.22100906,-0.0014695644,-0.3815244,-0.94400793,-0.26602578,-0.027620789,-0.14471799,-0.72156775,0.0901625,-0.5844149,0.6456531,0.46019372,0.776922,1.6705916,-0.120610915,-0.30293772,0.40897506,0.6232133,-0.33342156,0.06250233,-0.1123229,0.108284965,-0.45172077,-0.05929632,0.11849773,0.061289653,0.27430433,-0.28158367,-0.3982064,-0.016873065,-0.0035266692,0.02738256,-0.081145346,-0.24636196,-0.43769318,tutup
-265.8812,92.42056,32.652035,22.518858,12.904273,11.980831,5.85687,-2.4908638,-6.9547014,-5.4439497,-12.849166,0.83180124,-1.2978078,-1.1930625,-0.73830813,-1.4481142,-3.249283,0.425422,-0.6763837,-6.219438,-6.5315742,0.5263429,-5.6586013,-1.287891,-4.816845,-2.163513,-4.7723975,-0.5450746,0.7218215,0.012897015,0.56445843,4.402482,3.8940501,0.19729012,-0.6147751,-0.3078852,-0.7221246,2.705434,-2.294195,1.0151594,-3.1816893,-1.3460549,-1.685858,0.3676113,1.6745511,3.3255208,2.8705626,2.3605185,0.36790764,0.34064138,-0.74751645,0.37094182,0.8558615,-0.47689554,-1.5001372,-1.5591141,0.10108857,-0.6513441,0.6500268,1.7623594,0.3992978,1.1333358,-0.015575365,1.8472322,-0.14538035,0.2704488,0.037018687,0.9583975,0.75840735,0.6290364,0.76099175,-0.38581303,1.063219,0.2788106,0.4899779,0.84787524,-0.41762096,0.5523182,-0.52574974,-0.8478473,-0.46544644,0.1718421,0.20003322,-0.8671678,-1.0046161,-0.88627726,-0.13944039,-0.43820977,0.0964609,-0.014225485,0.38616082,1.0836223,0.469766,0.48191053,0.27499464,0.14447415,-1.2996747,-0.10716886,-0.21618772,0.1487736,-0.729996,-0.04762026,-0.39869043,-0.052044902,0.009718062,0.08637987,-0.21367215,-0.6978515,-0.29255122,0.7824397,0.12695727,-0.0057353443,-0.39418226,0.20247644,0.11434573,0.08581812,-0.28897294,0.39255235,0.2730218,0.21203199,0.16422823,0.30729797,-0.13926622,0.33761263,0.121814385,-0.026950799,-0.524819,-0.18180072,tutup
-273.67822,79.11751,28.501547,21.721199,15.208169,13.956914,7.9046106,3.5023775,0.5480539,0.26913977,-4.3551335,1.1576532,-0.19069107,-2.0330875,0.073016636,0.28244305,-3.558217,0.1738951,-0.9038102,-3.1928551,-4.2265286,2.0440004,-2.8665545,-0.6750147,-3.7253942,0.32204705,-2.8608754,-0.1277648,-1.8818475,-0.29726747,-2.7798388,-1.8306688,0.48246628,0.4325465,2.017182,4.768505,2.8021762,4.0689483,0.11042929,-0.7732742,-1.5095309,-0.013282567,0.4757444,0.33262035,-0.6356369,0.095991,-0.3364221,0.81013435,-1.0344533,1.0764983,1.0759028,0.17688036,0.26790604,1.1122159,-0.69788426,-0.72225666,0.35204643,-0.48599684,-1.5929519,-0.5008381,-2.476912,0.38867718,-0.45242348,-0.11933519,-0.29875293,-0.3732868,0.04516631,1.2410467,0.16910934,2.0935738,1.8575894,1.5385436,1.268234,1.3967829,0.6679382,0.6213235,-0.62237024,-0.4893981,-0.36854905,0.54498804,0.115035266,0.1355837,-0.33592972,-1.2183206,-0.4780759,0.29135978,0.6060796,-0.4747137,-0.1103937,0.361195,-0.21269679,0.97723156,0.0048573785,0.10489194,-0.08055383,-0.02017633,0.3524529,-0.67364717,-0.50772905,0.081965275,-0.7261138,-0.3456317,-0.15668042,0.49359572,-0.14301655,0.13950567,-0.23964208,0.45064273,-0.038161382,0.4479554,0.072266504,-0.08626288,-0.17389084,-0.029181791,0.34985515,0.43424484,0.044027213,-0.28539798,-0.25479978,-0.08962942,-0.59060645,-0.51196504,-0.45819452,0.080148,-0.2047975,0.09587614,-0.5678394,-0.78258866,tutup
-263.35455,87.442,26.795845,24.92412,12.124223,13.678249,10.744497,-1.5180258,-4.474148,-1.5577257,-9.026807,2.5998414,0.026870463,-3.45065,-0.7639802,-1.1876891,-6.8767214,-1.7767462,0.49845058,-3.8299983,-5.323543,0.152335,-2.7635877,1.2396079,-4.603388,-1.3306704,-4.5058203,1.2678418,0.49617502,0.73235327,-2.2306874,-3.507435,-2.6767917,-4.317561,-2.313517,3.428816,2.3233886,4.6264477,1.8476622,1.6395261,2.7485507,3.1970377,1.0073997,1.8128276,0.7947764,-0.090185106,-1.1970266,0.27143866,0.58965456,1.7481586,-0.5884942,-2.0847702,-0.7711146,0.09671995,0.10731416,-0.65616494,-1.138001,-0.5069234,-0.9972441,-0.06892021,-1.2941743,-0.7755841,-0.1651323,1.1368229,-1.2302951,-1.0197134,-1.731331,1.2351056,-0.08437014,0.09838649,1.5134926,1.0957392,1.5331801,1.2821361,1.1883088,0.49775168,-0.22613487,0.48115206,-0.39717582,-0.9306311,0.28704575,0.64234155,0.7043302,0.8110752,-0.07299458,-1.0402105,-0.24260095,-0.8370342,0.17574821,1.0293776,0.2330469,0.87034726,0.05582884,-0.3327572,-0.05534131,0.13506053,0.27548933,-0.6226794,-0.7194082,-0.39800185,-0.7797178,0.026312726,0.084679745,0.9178574,-0.06526479,0.4512897,0.1408873,0.032005817,-0.56959003,-0.064923696,0.32254976,-0.26859936,0.00977817,0.16496955,0.0033096387,0.033758182,-0.20108634,-0.2715679,-0.037172772,-0.20493574,-0.4570838,-0.29853916,-0.04540288,-0.4870183,-0.33027807,-0.2445847,-0.39925706,0.1683376,tutup
-246.37006,87.95049,32.728275,23.304369,12.528891,11.852137,10.009133,1.2094336,-4.0901766,-3.0086918,-8.557669,-1.4476868,-1.1608269,-1.3493401,-1.0767007,1.0564507,-4.1806116,-1.8374078,-0.08386761,-3.9142435,-5.615718,-0.8040476,-4.963402,0.26531017,-4.540051,-0.30147052,-2.9421637,-0.54127413,-0.30248094,1.3995216,0.4468603,2.7557094,2.8543897,3.5594358,0.039697003,1.2021719,-0.23186986,1.0727439,-0.44378704,0.11868816,-1.3583274,0.48648122,-0.6933273,0.8189455,2.1367912,2.628815,2.5378184,2.4795234,-0.7200649,0.34692213,1.077162,1.1346959,0.38203284,0.28828335,-1.9597762,-0.8920168,-0.8165285,0.25098825,-0.34028423,0.2499851,-0.28977215,-0.41485083,-0.023481993,1.1478385,-0.17965196,0.8504339,1.0656568,1.8851902,0.82733345,0.7702738,1.3915352,0.90951616,1.0200785,1.2126122,0.85719895,-0.31989905,0.0069319247,-0.20737022,-0.75584626,-1.3146938,-0.5333113,-0.8196064,-0.16546828,-0.4292277,-0.57353735,-0.9459323,-0.7222909,-0.5513497,0.0008668528,1.132071,0.6064012,0.14103612,-0.21568348,-0.12659226,0.7193112,0.0992744,-0.27894175,-0.26646668,-0.9732727,-0.50378036,-1.0737176,-0.26431572,-0.21849868,0.26520297,-0.055660628,0.18722132,-0.16792652,-0.13186865,0.08191228,0.040445432,-0.1071477,0.19150673,0.19111577,-0.05599491,0.08418859,0.87730646,0.4417857,-0.13040227,-0.3695891,0.21024692,-0.2801775,-0.22171544,0.012634578,-0.059038766,0.030394217,-0.24942052,-0.029173631,-0.40237072,tutup
-269.1873,83.977425,26.072752,23.223461,11.076325,14.509612,9.227647,-1.175966,-6.21328,-4.6461673,-11.478606,-0.07955542,0.96275693,-2.9821436,0.756017,-0.3266263,-5.6534276,-0.6572757,2.3872526,-1.4360387,-6.55504,0.12526321,-3.5416384,-1.1865096,-6.1734495,-2.0388427,-3.6508298,-1.0264524,-1.5246592,1.036185,-2.3303058,-0.93574405,2.004262,3.742095,3.75185,5.292163,-1.6565021,0.8599627,-2.2679534,-0.7012449,2.679053,5.5337257,3.1376586,2.6926298,0.55445653,-0.12584655,-0.9627493,0.072593585,-1.2850829,0.35415643,-0.007303821,-1.7133482,-2.1150997,-0.48288527,0.28183848,0.23581865,-1.7336689,-1.5378958,-2.3676062,-0.29397216,-1.7244195,-0.4787405,-0.9379969,-0.008495537,0.7015956,0.95138204,0.9288677,1.60187,0.48605868,1.1681119,2.5930536,0.6244457,0.38629818,1.3849868,0.14839585,-0.6150937,-0.12137977,-0.116988696,-0.5587624,-1.19101,-0.8119503,-0.13852417,0.39162013,0.69023424,0.918604,0.53104675,0.89758027,-0.11695861,0.31686735,0.8732385,0.2230234,0.08824809,0.10617709,-0.8082747,0.39186203,0.36161453,-0.0742178,0.028952999,0.046065982,-0.01774039,-0.7939506,-0.45521194,0.43770608,1.0961043,0.6529885,0.21462391,-0.4925184,-0.4426618,0.13568263,0.16929111,-0.10176026,0.69685704,0.32853246,-0.22114293,-0.3679539,-0.15734516,0.035220873,0.07283331,0.68585366,0.57765937,-0.13694791,-0.41563916,-0.23935264,-0.43741795,-0.5263226,0.2551166,-0.076748505,-0.37388816,tutup
-244.22826,90.94602,31.520426,23.076849,9.971639,11.148747,11.325408,-0.4870543,-4.5117674,-2.5554683,-9.9918785,-1.0355544,-1.3169756,-2.5808516,-0.05408565,0.57040936,-7.4489,-2.7645247,1.2476865,-2.9342191,-4.437493,1.9774806,-3.903742,1.6915948,-5.564768,-0.12762275,-5.077491,-0.29378688,-1.6764404,-0.8873671,-2.0358768,-4.431362,-2.6191497,-3.5110886,-3.0103984,1.2840947,4.732341,9.797304,8.269927,7.6267524,4.5633297,0.969424,-1.2471869,0.6126351,0.5073734,2.7968638,-1.471468,-1.3278735,-1.2645215,0.72560364,2.5724044,0.051619634,-2.0048826,-0.96627265,-0.45844567,1.2438707,0.026013756,-0.5951817,-2.66972,1.2787325,-0.19772688,0.2240842,-1.6710047,-0.11333163,-0.93594164,0.8262271,-1.912762,0.13420722,-0.48230627,1.1507536,0.17736502,-1.5283496,-0.3987729,2.183218,1.7644418,0.79060507,1.672987,1.6699297,-0.111081176,-1.6395438,-0.15447164,0.91665804,0.25981373,-0.8275508,1.0093123,-0.22976387,-0.22182226,0.17982706,0.49244526,1.2213665,0.013577249,0.5317637,0.9270166,-0.12459357,-0.10112259,0.44139853,0.056302696,-0.7340413,-0.12590545,-0.40038243,-0.50639504,-0.25407195,0.21094353,0.5217851,-0.17434208,0.42963332,-0.12395665,-0.5352256,-0.09521728,0.4313001,0.111495905,-0.41642156,-0.816238,-0.5510053,-0.3422408,-0.58359474,0.07939726,-0.4352103,0.011212708,-0.053532146,-0.66061413,-0.39913952,-0.16563322,0.24851632,-0.22064732,-0.22017257,-0.14829282,-0.34973687,tutup
-264.8623,84.29321,35.882862,22.89318,6.1998825,10.056542,11.170728,0.20484827,-7.684418,0.6787917,-14.143877,-0.6010014,-3.7536466,0.68576545,2.8380084,-2.9958615,-3.2234957,-0.6648072,-2.327938,0.08463875,-5.978426,1.9339229,-5.378752,0.95769334,-3.0423963,-3.570744,-3.5779686,0.587748,-2.9072092,-0.8751916,-3.531824,-1.997082,-4.2750506,-1.9443201,-1.8053949,5.868437,3.781765,9.9796,8.620478,3.5208244,3.3044086,-0.15502521,-2.019781,-2.8046534,2.4009778,-2.0223722,-0.16114855,-2.1065269,-0.8626817,0.66914636,1.0841807,-0.28419283,-3.0219057,-0.09912196,1.0681199,0.43051282,0.008808386,-1.4801152,-1.9899783,-1.1985549,-1.99226,0.6394649,-1.0668457,0.16195908,0.18048553,-1.0161701,-2.2441182,0.33461574,0.8854282,-0.4724782,-0.29651958,-0.74458736,0.629756,3.0176558,1.53729,2.4875798,1.7980376,0.12459457,-0.54666626,-0.7913519,1.1336854,0.7066555,0.19889045,0.8898311,-0.14480978,0.29737127,-0.785047,0.6314469,-0.23175573,0.2418979,-0.26138487,0.058015164,-0.27747887,-0.30699745,0.4983027,0.20891736,-0.28443798,0.3337411,0.0075815567,0.011219131,-0.55852073,-0.5342058,0.34502962,-0.020691963,0.5374042,0.72365004,-0.11212155,-0.19593221,-0.074695796,0.6930425,-0.1950154,-0.77139926,-0.59447664,-0.54353863,-0.8957328,-0.5832914,-0.53449494,-0.3012295,-0.38063294,0.56090665,-0.16318151,-0.08064176,-0.40046787,-0.37095046,-0.07186151,-0.10501075,0.15625538,0.81514627,tutup
-288.119,89.97723,34.157906,23.259693,11.8500805,8.003705,8.928811,0.23731558,-3.8794086,-3.350717,-10.439827,0.04740211,-0.24180412,-0.18990031,-0.078137524,1.4716703,-5.3704185,-1.3608825,0.67291284,-4.342525,-5.097697,1.8385412,-5.478721,0.3357294,-4.2268157,-0.41846687,-3.528266,0.55670357,-0.5131454,2.8780243,1.3830981,2.8968349,3.2961638,1.2876488,-2.048698,2.3527942,-1.608477,1.9628712,-2.5813217,-1.1870264,-1.3954576,0.8657778,1.8056029,3.5774965,2.4694722,2.0125842,0.7392683,0.14592391,-0.45021957,-0.17917089,1.0438166,-1.3010428,-1.2525377,-1.161882,-0.4113066,-0.63346064,0.09250998,0.6271896,-1.1481757,0.38413283,0.70117635,0.76099646,-0.26620856,0.86597294,-0.521428,0.38634187,0.7337469,1.4156489,0.9048892,0.2502088,1.29454,0.3966446,1.3749173,2.079359,0.9313356,0.21842308,0.7278233,-0.7060167,-0.8592822,-0.17211254,0.011433121,-0.73340946,-0.83334297,-0.5162302,0.48261118,-0.17294414,0.5588013,0.096718304,0.16619614,0.32290936,-0.17983276,-0.13284278,0.29833406,0.3435208,-0.13127817,0.14393418,-0.4439451,-0.6945814,-1.3406725,-0.4618118,-0.8553526,-0.5829262,-0.24306571,0.46099716,-0.3696796,-0.034463502,-0.012029377,-0.2341251,0.14099708,-0.244462,0.62536067,0.75354236,0.06792978,0.27340412,0.14071424,0.36492252,0.37672102,0.31756258,0.026841871,0.18624346,0.25571966,-0.12601998,-0.1429397,0.08692409,0.06514802,0.13944615,0.049752668,0.04139105,tutup
-249.55972,82.93732,29.575947,21.881426,13.76179,13.896262,9.228836,-2.7807777,-6.9387245,-1.7413077,-9.026982,3.129307,0.33025855,-0.9565748,-1.0237406,-0.7053861,-4.9400787,-1.7710618,1.5451555,-2.9839861,-5.856695,1.859074,-4.707776,0.22842835,-4.0523643,-0.8337783,-4.721248,1.2857928,-1.450495,0.19460413,-2.839198,-3.083137,-0.38859132,-1.1509908,1.6469996,3.380032,1.5353155,4.8712354,1.2344271,3.833866,4.599255,4.400418,3.1969573,-0.3006326,-3.2141793,-2.0944023,-0.888958,2.0118892,-1.4442974,-1.4812132,-0.96249336,-1.4103743,0.97125787,1.6467508,-1.6508424,-2.5793324,-0.028165406,0.1106748,-2.6096327,-0.6643794,-3.0767968,-0.29334447,-0.2731722,0.5783237,-1.5021876,-0.52535903,-0.23928721,1.9864744,0.83375084,1.6918442,2.439096,1.3886812,0.8042001,1.6196157,0.7482723,-0.49057505,0.74240816,0.9301189,0.10003344,0.63729286,1.0864269,1.3219525,0.8555518,0.7782393,0.5956053,-0.0068723313,0.06955161,-0.10642984,0.6995992,-0.25856507,-0.66377234,-0.30976245,0.82192343,0.06667482,0.31227535,0.11744804,-0.9357027,-0.66905165,-0.9126983,-0.26190343,-1.0430651,-0.8996513,-0.15839808,1.2981509,-0.1575052,0.55787206,-0.18243904,-0.61821103,-0.4152704,-1.0014052,-0.076709695,0.073269285,-0.12756225,-0.14236227,0.361698,-0.16433008,-0.008614979,-0.27241433,-0.5314085,-0.05500445,-0.2429436,-0.7406866,-0.25623152,-0.04094126,-0.1564972,-0.3532861,-0.47298837,-0.21363436,tutup
-227.75809,91.945625,38.039047,24.448427,11.033711,10.901561,9.62214,0.392752,-4.598697,-2.4255106,-10.447105,-0.54785645,-1.5803823,-0.6700462,-0.19199303,0.83456993,-4.7667036,-4.120348,0.829685,-4.7436957,-5.74461,1.0358962,-3.801094,1.9039708,-5.762218,0.0137403635,-5.2310586,-0.07684144,-0.396754,-0.35397062,1.1869624,2.1597724,1.6298119,1.842636,-1.4350797,2.3154094,-0.23152228,-0.7413198,-1.527126,-2.221205,-2.4623916,0.059850223,-1.6184576,0.37392843,2.1163208,3.6961205,3.987556,5.097035,2.5633667,0.8185987,0.053794805,-1.2606831,-0.7233437,0.065339014,-0.71420145,-1.6941185,-1.5475565,-0.9833164,-1.9188462,0.18837446,-1.0883663,0.7220075,-1.3042598,1.4103007,0.6160616,1.3412311,-0.4515518,0.13137324,0.34251562,0.21892904,1.853547,1.0430397,1.1129252,1.2152963,1.2111388,0.056341883,-0.35303035,-1.3468782,-0.59427935,-0.4884636,0.3342976,-1.3238057,-1.3609076,-0.49724784,-0.009008145,-0.9849318,0.10831614,-0.5620637,-0.6387128,0.11292618,-0.07928314,-0.1070504,0.50123155,0.38916335,0.29925677,0.99602944,0.597054,0.58498174,-0.9700182,-0.20395236,-0.3293065,0.41774672,0.012770117,1.599078,-0.005169751,0.15947834,-0.10128855,0.1401476,0.014596312,-0.11711567,0.0063389926,0.3768973,0.08266735,0.6190785,0.31488964,0.50186545,-0.04373844,0.40887415,0.099533975,0.3657556,-0.23131013,-0.10951315,-0.016862942,0.08675528,-0.33243227,0.46346542,0.62363964,0.06984989,tutup
-232.58267,89.29018,30.49033,24.930462,13.458485,14.879838,11.657237,-0.4284111,-2.3334475,-0.78491956,-11.587819,4.654991,1.706461,-3.0561824,0.888412,0.64479315,-5.108403,-2.4879515,1.8680329,-0.587796,-4.3683414,0.9632279,-3.9704852,2.0999165,-4.242007,0.45549735,-3.026678,0.09519627,-3.4914565,-1.215138,-3.4023457,-2.778416,-1.6391205,-3.6244593,-1.5928409,4.923134,7.494569,11.643893,9.747055,6.4597626,3.2340074,0.5393018,-1.7415283,-0.31880417,2.66563,-0.0055444203,-1.7605816,-0.677652,-2.1833518,2.0185335,1.9257058,-3.7578108,-1.8998086,0.26462445,0.6493603,0.0036086815,-0.64554745,-1.7654575,-2.1322696,0.90371865,-2.308148,-0.60383976,-2.1642423,1.1474787,-0.018976564,0.56067693,-2.089581,0.8735414,0.81960195,-0.74016654,-0.56249446,-0.075788,2.4346242,4.2017665,2.7582057,2.0527525,3.021539,0.25587592,-1.371833,0.73261064,1.6097544,0.8323894,-0.31118587,-0.12924312,0.33688027,0.017529994,0.079788394,-0.025600184,-0.929492,-0.628781,0.3784914,0.09766677,0.031037148,-0.60870886,0.5805517,0.6784269,-0.5609791,-0.52969164,-0.5107737,-0.22629033,-0.9078734,-0.55866265,-0.36568996,0.709159,-0.3444388,0.45342037,-0.19782099,0.05633543,1.0382456,0.23077235,-0.10546937,0.07074593,-0.915673,-0.975573,-0.8597301,-0.884967,0.0031567996,0.23250099,-0.13580321,-0.45196688,-0.8703761,-0.10789864,0.18243507,0.042475868,-0.7863762,0.039093092,-0.35333893,0.501736,tutup
-265.7544,83.23312,30.248983,22.766018,10.549884,11.27665,12.515366,-0.65537024,-4.636184,-0.7578984,-9.160177,-0.786558,-0.3095629,1.9556283,0.4276256,-3.0988512,-3.8560023,-0.05857289,-4.2543883,-0.41148958,-5.375901,2.072963,-2.9406126,0.30405837,-0.7052135,-1.0076486,-2.9203408,3.0034409,-1.7664038,2.5998852,-0.303815,2.812249,-0.53031605,2.4382043,-0.43827328,0.78346694,-1.0398189,1.048326,2.016038,-0.27720675,2.2783704,2.6965866,2.9290445,1.5881425,0.108350635,0.15341741,-1.4896971,0.65528566,-1.0928034,0.49742556,-0.79172146,0.14425464,-1.1212622,-0.05765301,-0.04083974,-0.07029786,-0.711706,-0.5881173,-1.1401566,0.11573702,-0.7920838,0.15118109,-0.2661173,0.48717627,-0.25886032,1.1000948,0.54199845,0.21864246,1.1189688,0.890828,1.6505857,1.2775835,-0.25139764,0.6147834,0.3227261,0.5370294,0.05259824,0.069293655,-0.10998337,-0.5674163,-0.31468862,-0.38175243,-0.1824203,1.0204418,-0.4504261,0.5275097,0.68497735,0.077668644,-0.5135242,-0.21565661,-0.15424423,-0.15813743,-0.8493697,0.66492,-0.00039328795,0.72015786,-0.98629314,-0.06247556,-0.77956194,-0.44639835,-0.66506374,0.013232791,-0.13034941,-0.45097625,-0.15728661,0.29115295,-0.11627245,0.070874505,0.02453505,-0.06561813,0.31339672,-0.3045904,-0.23270676,-0.025872182,-0.090098344,-0.3344721,0.47490007,0.034350246,-0.0064559057,-0.5045307,-0.22146511,-0.3645345,-0.2622396,0.06398177,0.108446956,-0.25181052,-0.34506306,-0.09967015,tutup
